2001-02-21,8136.5,8145.31,8137.88,8128.28,8155.23,8149.64,8141.1,8131.64,8149.54,8140.97,8139.52,8138.84,8143.38,8136.03,8137.52,8139.03,8155.53,8135.47,8130.73,8141.46,8142.88,8137.09,8145.89,8145.32,8142.81,8151.68,8145.36,8134.58,8128.67,8136.16,8142.87,8142.8,8135.85,8145.04,8142.47,8130.49,8143.89,8147.76,8134.34,8152.37,8141.03,8148.56,8144.6,8144.07,8139.99,8135.17,8139.85,8121.84,8153.69,8126.68,8138.44,8154.36,8127.77,8144.81,8140.4,8135.26,8148.12,8150.27,8131.94,8117.61,8139.53,8152.17,8155.27,8132.53,8143.93,8138.27,8144.49,8152.96,8158.91,8132.62,8147.89,8136.08,8158.92,8141.17,8140.62,8148.92,8147.55,8148.94,8151.14,8137.9,8144.46,8120.52,8135.49,8144.69,8140.53,8131.54,8141.57,8143.15,8139.9,8149.77,8132.74,8148.04,8145.33,8143.66,8145.58,8136.24,8147.54,8150.24,8134.84,8150.15,8142.46,8149.15,8134.7,8126.06,8140.81,8144.3,8128.14,8140.73,8155.99,8134.31,8154.26,8141.18,8138.71,8147.72,8129.51,8147.04,8138.47,8138.19,8143.26,8154.8,8133.62,8134.1,8127.71,8150.97,8142.01,8140.56,8138.35,8137.06,8129.17,8149.85,8139.93,8140.57,8131.66,8137.46,8139.69,8125.87,8139.0,8135.78,8153.6,8144.57
2001-02-22,8139.17,8145.26,8139.97,8123.89,8156.38,8140.72,8141.82,8134.6,8150.08,8134.05,8141.38,8142.37,8140.44,8137.54,8140.31,8138.14,8146.61,8136.0,8133.1,8143.7,8145.0,8136.89,8152.18,8140.75,8144.76,8147.61,8138.8,8136.35,8129.36,8130.89,8149.05,8145.37,8141.92,8145.11,8145.17,8125.34,8142.77,8149.9,8137.43,8153.87,8142.48,8152.65,8131.59,8150.0,8144.03,8126.17,8139.3,8122.78,8151.24,8118.93,8133.61,8147.95,8127.36,8142.0,8127.07,8141.76,8145.7,8155.41,8132.82,8116.0,8138.7,8149.96,8151.52,8135.94,8136.97,8134.47,8146.73,8148.98,8157.35,8134.44,8143.29,8144.7,8154.22,8138.45,8139.98,8149.33,8147.94,8145.53,8144.86,8133.01,8142.1,8121.31,8145.65,8143.45,8137.54,8135.31,8148.08,8144.89,8141.79,8150.44,8135.56,8151.2,8141.12,8145.83,8151.05,8136.73,8153.47,8149.67,8135.76,8151.3,8136.65,8142.82,8142.64,8126.75,8140.7,8146.34,8128.27,8142.7,8163.92,8131.22,8151.86,8147.07,8142.71,8149.99,8123.13,8149.44,8139.25,8137.09,8148.55,8149.99,8129.48,8134.66,8126.26,8150.57,8132.02,8140.64,8145.91,8138.61,8137.56,8154.08,8131.61,8147.49,8133.16,8141.13,8146.21,8133.81,8148.51,8138.55,8149.43,8145.4
2001-02-23,8139.21,8144.04,8136.03,8133.62,8157.51,8141.51,8147.74,8136.54,8150.41,8141.82,8138.71,8141.96,8145.88,8135.88,8140.7,8139.97,8154.23,8134.95,8139.97,8139.97,8143.5,8136.4,8155.54,8142.81,8149.71,8146.37,8142.17,8136.12,8123.84,8137.22,8145.02,8144.42,8142.28,8146.51,8138.09,8124.97,8146.53,8146.32,8138.36,8147.3,8141.5,8145.1,8137.37,8147.38,8144.52,8127.06,8140.29,8122.23,8144.54,8119.97,8136.37,8150.98,8125.3,8149.68,8126.17,8136.24,8145.82,8155.83,8131.68,8118.65,8141.53,8149.53,8153.06,8136.94,8139.49,8139.64,8148.97,8148.39,8158.83,8131.6,8144.91,8134.31,8152.6,8138.74,8134.52,8147.15,8143.53,8142.21,8139.45,8131.85,8141.75,8125.12,8149.61,8143.79,8137.96,8130.06,8146.69,8139.75,8145.14,8150.49,8136.2,8150.89,8142.28,8135.08,8147.41,8136.52,8149.02,8145.37,8136.56,8151.77,8133.94,8143.02,8136.72,8128.61,8138.82,8142.59,8127.71,8147.14,8158.24,8133.32,8152.95,8140.36,8139.11,8139.54,8120.97,8148.69,8142.13,8138.9,8152.98,8156.78,8136.33,8132.88,8120.86,8148.6,8140.34,8139.47,8142.15,8138.89,8143.48,8141.25,8139.57,8145.79,8131.67,8136.86,8146.99,8138.37,8138.56,8143.45,8158.86,8148.08
2001-02-24,8142.29,8141.9,8141.09,8126.93,8158.75,8143.8,8141.01,8138.0,8151.41,8138.72,8135.93,8143.15,8141.62,8142.23,8143.12,8142.13,8154.06,8134.57,8134.35,8148.48,8138.11,8136.09,8153.17,8142.28,8143.62,8151.61,8141.19,8136.8,8128.52,8131.53,8145.37,8143.01,8145.35,8146.15,8137.66,8125.37,8139.13,8147.29,8141.06,8158.72,8146.0,8153.72,8135.2,8155.24,8144.18,8135.94,8143.26,8119.86,8147.28,8124.93,8139.86,8152.92,8131.83,8147.68,8131.64,8137.21,8147.27,8152.14,8129.99,8120.0,8140.94,8150.6,8160.05,8133.6,8143.75,8135.14,8148.54,8145.74,8153.48,8135.85,8146.49,8141.12,8157.48,8139.44,8143.47,8148.77,8141.56,8143.37,8143.8,8133.69,8135.27,8128.66,8144.82,8144.79,8136.19,8130.41,8148.85,8144.78,8134.92,8145.55,8133.85,8152.31,8145.84,8142.17,8139.84,8143.15,8148.56,8149.48,8139.21,8147.63,8138.48,8137.16,8134.32,8126.78,8136.69,8136.9,8130.88,8144.5,8153.32,8127.87,8153.92,8143.9,8142.46,8147.23,8124.41,8149.85,8135.22,8137.46,8141.13,8146.26,8132.32,8123.44,8119.83,8151.65,8142.59,8139.98,8139.31,8141.57,8134.32,8148.44,8133.35,8144.89,8139.74,8137.32,8145.32,8136.71,8142.29,8135.7,8151.96,8140.75
2001-02-25,8137.93,8140.16,8141.89,8127.06,8155.5,8146.5,8140.73,8138.09,8146.98,8137.69,8131.28,8152.68,8143.27,8146.88,8136.06,8144.98,8153.55,8143.55,8139.69,8140.14,8141.11,8141.11,8144.73,8142.89,8145.98,8145.99,8136.47,8141.17,8120.37,8132.31,8144.31,8145.67,8149.58,8145.15,8139.39,8125.82,8144.97,8148.71,8142.34,8154.8,8144.19,8150.32,8137.67,8149.23,8143.59,8129.35,8146.64,8127.17,8145.26,8121.79,8138.5,8148.48,8121.95,8148.64,8140.59,8139.9,8144.11,8154.01,8134.02,8119.8,8137.89,8150.92,8161.33,8132.23,8142.53,8134.47,8148.01,8147.97,8160.69,8139.05,8143.65,8143.3,8165.48,8136.99,8142.25,8148.15,8144.52,8140.34,8137.87,8127.28,8142.13,8121.44,8143.79,8146.01,8145.74,8131.47,8143.65,8144.41,8140.13,8146.8,8137.1,8148.37,8139.04,8144.38,8139.58,8137.95,8153.37,8147.01,8139.17,8153.86,8136.2,8139.34,8137.99,8129.19,8137.7,8144.19,8122.87,8142.49,8152.4,8131.4,8148.54,8148.3,8143.72,8146.8,8128.07,8153.59,8134.92,8134.0,8145.58,8151.06,8134.37,8128.97,8126.63,8147.34,8145.16,8138.33,8141.55,8143.02,8133.03,8149.89,8141.03,8148.44,8130.25,8139.68,8142.61,8138.65,8143.76,8138.28,8155.86,8141.17
2001-02-26,8136.0,8145.74,8139.6,8132.97,8157.34,8146.21,8147.34,8139.46,8144.61,8135.81,8144.2,8141.51,8141.18,8144.46,8141.65,8140.33,8152.46,8140.42,8139.55,8139.92,8148.92,8131.92,8148.75,8143.27,8141.19,8147.95,8140.67,8139.16,8127.48,8130.13,8144.65,8142.06,8142.47,8140.9,8147.62,8125.53,8141.91,8145.28,8140.77,8148.83,8143.26,8155.87,8137.04,8151.25,8145.15,8133.24,8143.56,8121.81,8151.66,8120.67,8131.25,8151.91,8132.69,8145.86,8139.19,8139.23,8145.92,8155.49,8132.03,8117.01,8139.69,8150.52,8160.5,8136.3,8140.52,8131.57,8143.96,8149.43,8154.14,8134.8,8151.11,8139.93,8160.81,8141.24,8142.27,8145.64,8141.51,8147.41,8143.04,8134.52,8140.9,8125.16,8143.26,8143.71,8145.46,8135.15,8141.96,8143.95,8141.53,8151.23,8140.48,8152.3,8148.01,8146.22,8144.76,8136.96,8151.13,8147.31,8134.89,8149.89,8138.25,8150.5,8138.48,8121.62,8143.08,8149.63,8122.32,8145.73,8159.56,8125.4,8155.46,8145.78,8142.42,8145.7,8118.34,8150.65,8142.75,8142.37,8142.94,8153.11,8129.68,8128.81,8129.4,8149.6,8141.91,8134.58,8132.13,8138.14,8135.26,8157.06,8136.45,8151.8,8131.18,8141.46,8140.8,8138.32,8136.11,8143.51,8151.82,8144.69
2001-02-27,8140.58,8140.88,8142.44,8130.08,8158.64,8145.75,8142.0,8137.06,8151.24,8141.42,8140.09,8138.02,8143.69,8140.38,8138.62,8143.62,8154.53,8137.57,8133.89,8139.26,8141.39,8133.94,8147.32,8139.94,8143.18,8146.57,8138.97,8142.44,8127.18,8132.59,8146.88,8141.0,8141.44,8147.67,8142.2,8124.53,8146.5,8144.11,8138.81,8151.61,8148.3,8155.24,8138.13,8149.98,8141.05,8127.1,8138.96,8123.92,8151.47,8119.66,8135.51,8148.37,8124.68,8145.54,8138.23,8136.73,8142.72,8151.13,8133.28,8116.1,8146.49,8149.65,8155.95,8140.85,8138.92,8135.5,8143.63,8149.38,8156.15,8133.59,8146.16,8134.94,8155.43,8136.05,8143.76,8151.15,8143.94,8140.87,8143.92,8132.47,8139.38,8124.2,8147.73,8143.66,8140.26,8129.72,8140.3,8142.11,8135.91,8150.75,8133.83,8154.12,8146.51,8144.43,8138.7,8136.88,8152.19,8147.34,8132.99,8148.23,8134.48,8139.79,8140.86,8123.5,8140.93,8139.41,8128.09,8148.73,8161.09,8130.18,8149.27,8144.6,8146.74,8148.46,8126.03,8142.42,8139.08,8135.98,8145.59,8146.97,8137.0,8133.33,8122.56,8147.18,8140.28,8136.69,8141.42,8131.26,8137.56,8153.67,8136.38,8149.39,8130.42,8139.06,8138.52,8133.62,8140.37,8139.12,8150.46,8150.16
2001-02-28,8141.77,8146.83,8136.91,8126.87,8155.11,8141.57,8149.41,8134.21,8146.78,8142.87,8137.1,8141.24,8141.19,8140.1,8145.2,8140.42,8152.93,8141.36,8131.95,8141.5,8144.0,8131.84,8141.94,8145.37,8146.3,8148.83,8135.05,8141.96,8124.25,8130.98,8142.62,8143.35,8144.87,8142.71,8139.75,8120.18,8140.38,8149.79,8142.13,8152.37,8144.76,8150.34,8130.62,8142.32,8144.26,8134.38,8139.57,8127.56,8147.44,8123.4,8134.23,8148.47,8125.23,8146.34,8138.11,8137.22,8142.76,8158.78,8136.76,8113.53,8139.99,8149.92,8153.35,8139.08,8141.12,8141.58,8148.05,8144.34,8161.08,8133.75,8149.47,8141.64,8160.46,8137.1,8145.64,8145.25,8142.73,8138.04,8142.69,8133.97,8143.06,8126.56,8143.9,8144.17,8138.09,8134.4,8148.07,8140.59,8142.88,8151.93,8132.64,8160.72,8148.31,8151.29,8140.34,8138.06,8152.17,8148.9,8132.61,8148.34,8139.49,8145.01,8137.66,8134.02,8134.63,8143.89,8126.01,8145.91,8160.41,8135.47,8156.67,8140.79,8147.25,8146.32,8123.41,8150.18,8138.25,8135.35,8145.21,8147.54,8132.31,8133.23,8121.89,8150.9,8141.25,8136.5,8139.07,8141.67,8140.06,8152.62,8133.52,8144.58,8135.68,8137.58,8137.28,8141.44,8139.32,8141.53,8151.31,8149.27
2001-03-01,8138.75,8140.67,8145.1,8129.99,8162.08,8143.97,8146.7,8140.28,8153.31,8140.46,8133.47,8140.8,8146.05,8143.73,8141.75,8144.12,8149.03,8140.68,8140.39,8137.3,8143.99,8134.14,8148.8,8141.97,8141.84,8148.05,8139.34,8139.91,8126.45,8129.27,8144.54,8145.07,8145.59,8143.92,8133.22,8128.18,8146.37,8148.64,8145.54,8155.4,8144.4,8151.22,8132.27,8145.45,8145.33,8129.36,8144.9,8122.65,8153.49,8125.1,8134.37,8151.3,8129.31,8145.19,8133.12,8138.39,8145.8,8151.73,8127.92,8120.55,8136.53,8154.32,8156.57,8137.54,8144.97,8138.72,8143.06,8151.23,8158.95,8141.96,8150.53,8137.81,8158.15,8140.41,8136.8,8146.15,8147.72,8149.11,8142.31,8134.23,8144.57,8124.59,8141.84,8143.64,8148.09,8131.39,8144.12,8143.59,8143.82,8146.37,8132.6,8153.56,8148.43,8149.38,8140.34,8129.12,8149.97,8147.89,8138.33,8150.88,8140.71,8145.71,8141.07,8124.93,8138.35,8146.53,8124.05,8139.61,8152.45,8132.38,8150.45,8141.88,8139.97,8147.93,8126.83,8147.11,8136.89,8136.02,8146.41,8146.64,8133.62,8132.71,8121.49,8152.07,8139.25,8132.74,8136.23,8139.73,8135.16,8152.16,8142.83,8144.6,8135.24,8141.33,8137.47,8130.89,8138.15,8141.02,8154.11,8144.67
2001-03-02,8141.79,8140.84,8142.14,8135.07,8161.82,8139.6,8145.85,8142.94,8151.62,8134.57,8136.91,8142.43,8134.7,8141.25,8141.5,8148.72,8145.97,8143.04,8139.55,8135.57,8142.25,8130.16,8150.01,8143.73,8145.73,8144.43,8133.51,8133.77,8131.39,8127.73,8143.5,8144.24,8139.16,8139.44,8141.53,8128.63,8146.17,8150.86,8135.84,8160.27,8141.74,8153.17,8134.2,8147.99,8149.98,8133.34,8147.67,8128.58,8153.9,8123.6,8133.62,8146.51,8131.16,8141.15,8136.4,8136.65,8146.17,8161.15,8136.81,8122.26,8136.88,8149.0,8155.43,8129.21,8140.25,8140.96,8148.29,8148.71,8152.15,8132.3,8144.59,8138.39,8154.2,8138.47,8139.36,8150.97,8146.5,8144.83,8149.48,8134.29,8146.1,8124.71,8144.14,8142.79,8141.32,8133.15,8146.94,8140.28,8135.04,8149.52,8137.33,8150.93,8146.76,8138.32,8144.79,8140.09,8154.67,8149.8,8136.58,8151.01,8141.02,8143.44,8137.13,8124.15,8143.18,8140.76,8126.28,8151.01,8154.89,8125.99,8154.31,8144.1,8141.19,8150.32,8120.92,8151.68,8140.0,8134.08,8150.28,8147.71,8129.35,8125.67,8129.51,8143.49,8143.88,8136.97,8131.13,8138.03,8141.27,8153.14,8136.82,8145.14,8131.7,8135.68,8144.55,8134.95,8147.17,8138.59,8154.14,8144.88
2001-03-03,8137.26,8143.95,8139.54,8129.18,8156.68,8145.27,8146.16,8138.22,8150.68,8142.27,8131.35,8142.28,8138.28,8138.12,8140.96,8144.95,8152.56,8144.13,8138.21,8139.31,8148.84,8131.21,8144.47,8144.21,8143.41,8155.84,8139.3,8135.69,8127.56,8132.66,8144.66,8141.47,8148.12,8142.77,8146.09,8125.07,8140.01,8148.8,8141.77,8156.23,8144.82,8157.06,8137.2,8153.25,8143.71,8132.51,8135.67,8120.37,8151.81,8125.22,8137.31,8147.44,8126.94,8147.87,8131.55,8135.76,8148.42,8158.97,8128.61,8116.55,8142.59,8156.12,8156.42,8135.62,8149.79,8138.94,8146.4,8140.75,8156.61,8132.58,8145.33,8141.99,8163.79,8137.46,8141.68,8157.79,8144.59,8148.27,8147.81,8138.7,8144.7,8128.16,8144.55,8151.25,8148.16,8132.4,8147.59,8140.01,8139.46,8154.66,8135.19,8148.26,8145.58,8141.26,8139.14,8142.39,8152.5,8150.02,8135.34,8148.03,8141.53,8149.22,8139.02,8122.03,8141.72,8144.59,8128.06,8148.45,8155.87,8132.4,8144.0,8139.92,8142.28,8149.43,8120.06,8149.52,8137.07,8134.7,8149.76,8153.55,8133.51,8123.61,8121.62,8141.48,8143.95,8139.77,8137.84,8144.23,8131.66,8156.75,8140.25,8151.72,8134.23,8137.22,8147.19,8134.35,8142.62,8140.89,8151.0,8139.2
2001-03-04,8139.78,8142.92,8138.2,8133.43,8150.3,8141.6,8144.46,8141.18,8154.71,8148.85,8142.94,8143.78,8140.42,8139.44,8136.9,8148.16,8151.77,8143.49,8140.64,8138.24,8141.43,8138.38,8148.64,8141.23,8140.18,8148.97,8137.58,8137.01,8123.12,8132.0,8145.12,8147.44,8142.27,8142.1,8141.16,8127.08,8139.12,8147.79,8137.8,8160.92,8148.09,8156.7,8140.1,8144.15,8148.21,8132.61,8139.01,8126.89,8141.01,8119.5,8144.1,8148.88,8123.25,8144.25,8137.25,8137.19,8149.12,8158.55,8135.31,8119.22,8139.78,8152.22,8156.79,8141.39,8145.07,8134.93,8151.2,8148.14,8159.64,8141.29,8150.37,8134.3,8160.22,8136.04,8139.4,8155.93,8142.99,8143.59,8141.8,8141.3,8143.64,8125.55,8144.86,8145.12,8145.1,8131.63,8151.09,8145.84,8143.94,8156.04,8137.82,8146.55,8143.46,8148.74,8142.39,8137.45,8148.06,8150.84,8137.87,8149.87,8142.29,8140.19,8139.38,8124.1,8137.17,8143.14,8126.11,8143.95,8155.41,8130.83,8147.13,8141.16,8139.44,8148.12,8119.89,8144.86,8136.0,8134.81,8142.14,8147.19,8135.5,8130.4,8124.94,8143.92,8147.21,8142.11,8134.41,8141.01,8133.06,8150.38,8136.75,8153.57,8130.77,8148.42,8140.74,8141.9,8144.09,8138.37,8150.19,8146.27
2001-03-05,8142.24,8142.93,8140.74,8130.81,8152.42,8145.07,8149.35,8139.32,8151.55,8136.14,8138.04,8142.57,8138.25,8144.71,8138.51,8143.8,8155.37,8140.33,8130.38,8141.68,8145.11,8133.07,8151.31,8142.94,8150.71,8148.71,8136.15,8132.07,8132.66,8132.83,8148.08,8139.88,8145.09,8144.26,8141.71,8122.85,8144.71,8152.46,8140.4,8150.81,8140.7,8148.15,8134.36,8154.36,8144.87,8131.76,8140.17,8124.77,8144.42,8121.11,8139.59,8147.37,8125.93,8152.53,8139.04,8137.65,8149.29,8155.38,8140.71,8121.89,8140.43,8147.44,8151.65,8141.47,8141.73,8137.18,8144.61,8152.21,8156.57,8140.18,8141.84,8139.29,8164.03,8139.05,8142.41,8152.82,8142.05,8141.41,8139.65,8138.57,8142.31,8124.58,8137.61,8146.49,8137.12,8130.69,8145.72,8144.93,8137.67,8155.92,8135.93,8148.5,8147.03,8146.51,8147.77,8141.35,8144.37,8150.79,8136.6,8147.57,8142.59,8147.02,8142.58,8128.46,8132.77,8141.95,8124.82,8147.65,8155.87,8128.21,8152.32,8148.56,8141.3,8147.34,8125.55,8150.04,8136.79,8137.35,8151.06,8153.92,8132.3,8128.24,8117.78,8147.98,8141.8,8134.62,8134.31,8142.21,8135.0,8157.69,8136.94,8150.58,8132.25,8139.99,8137.73,8135.31,8147.23,8137.35,8160.02,8144.55
2001-03-06,8141.87,8145.97,8137.12,8132.23,8158.04,8141.7,8143.43,8141.05,8148.98,8132.45,8141.04,8145.46,8141.49,8140.53,8142.46,8141.69,8151.11,8138.34,8135.27,8135.88,8136.07,8130.43,8145.76,8145.98,8148.74,8149.66,8137.15,8141.85,8127.91,8126.5,8141.33,8146.87,8136.77,8139.99,8140.15,8125.18,8142.96,8149.41,8143.65,8155.85,8143.24,8155.0,8132.53,8149.71,8139.01,8132.71,8144.76,8126.16,8148.05,8122.17,8146.78,8144.82,8127.52,8153.41,8137.28,8133.05,8147.83,8160.08,8134.33,8118.29,8137.52,8148.26,8157.0,8135.53,8142.09,8133.29,8143.36,8147.84,8162.43,8137.44,8145.29,8138.87,8153.02,8144.21,8141.81,8152.04,8141.04,8142.44,8144.11,8135.78,8146.88,8126.98,8143.66,8151.49,8143.3,8128.74,8142.83,8144.08,8132.05,8149.64,8135.34,8149.99,8145.07,8140.15,8142.64,8131.82,8149.26,8148.05,8136.33,8159.38,8139.53,8142.73,8135.86,8122.45,8139.76,8143.71,8127.37,8148.69,8161.25,8130.83,8157.58,8145.01,8145.46,8150.95,8121.66,8148.16,8140.57,8135.65,8141.12,8157.09,8129.67,8125.29,8124.3,8148.61,8141.72,8137.75,8132.5,8137.48,8136.47,8151.52,8133.44,8149.3,8131.77,8137.11,8147.16,8133.77,8142.93,8141.32,8149.2,8141.4
2001-03-07,8140.56,8143.15,8142.3,8136.51,8157.19,8149.71,8148.68,8143.31,8150.01,8136.77,8135.55,8143.41,8146.14,8141.72,8140.76,8144.64,8152.16,8142.43,8133.73,8135.39,8143.15,8136.27,8152.62,8146.38,8152.77,8146.43,8140.09,8141.43,8125.56,8125.16,8149.16,8141.66,8143.38,8144.54,8144.19,8128.76,8146.69,8146.19,8141.44,8156.78,8146.24,8148.9,8140.16,8149.14,8141.45,8132.52,8147.34,8125.11,8150.39,8118.58,8131.62,8143.48,8123.71,8147.8,8137.78,8131.3,8143.35,8159.11,8127.72,8113.67,8138.57,8151.56,8155.87,8132.33,8138.49,8145.6,8145.17,8148.85,8156.33,8139.12,8151.21,8139.15,8157.56,8140.47,8144.36,8151.78,8141.16,8146.47,8149.79,8134.41,8146.58,8127.71,8148.28,8149.61,8142.27,8127.89,8147.54,8138.07,8139.02,8144.96,8136.7,8153.53,8145.06,8146.31,8146.47,8129.43,8154.82,8150.37,8142.63,8149.67,8139.83,8142.48,8135.3,8121.57,8137.88,8143.6,8124.64,8150.42,8160.32,8132.55,8154.04,8137.57,8145.53,8145.13,8122.35,8152.04,8141.16,8138.75,8143.92,8150.45,8137.54,8131.02,8126.75,8154.71,8141.47,8147.14,8136.1,8137.35,8139.22,8155.84,8137.64,8153.09,8125.71,8141.41,8146.63,8133.94,8139.71,8138.84,8153.94,8142.74
2001-03-08,8141.48,8137.59,8139.33,8129.36,8157.26,8144.75,8151.4,8137.66,8152.45,8142.2,8136.82,8143.72,8146.68,8141.52,8142.53,8145.65,8153.75,8137.86,8130.6,8139.82,8141.15,8136.79,8152.91,8141.82,8142.6,8147.3,8139.77,8134.49,8126.47,8132.65,8139.61,8141.19,8144.17,8144.21,8141.34,8129.31,8144.6,8148.11,8141.95,8155.1,8139.93,8156.91,8138.95,8149.67,8146.52,8132.43,8143.29,8120.37,8151.65,8123.95,8140.07,8151.64,8123.64,8149.1,8138.94,8135.56,8145.78,8152.65,8131.61,8119.45,8142.04,8147.49,8149.55,8132.82,8148.49,8137.05,8146.47,8147.88,8157.54,8136.31,8150.14,8137.91,8157.98,8146.38,8142.38,8149.34,8140.39,8144.82,8144.62,8132.35,8147.81,8118.21,8144.45,8138.92,8142.44,8131.77,8145.92,8141.47,8138.09,8147.78,8138.37,8155.75,8146.85,8149.87,8150.7,8140.13,8154.07,8151.84,8137.34,8154.81,8133.98,8140.72,8136.38,8124.43,8142.02,8140.45,8120.16,8143.34,8158.22,8132.68,8148.1,8139.24,8141.66,8151.52,8121.69,8153.96,8136.26,8136.57,8145.32,8150.8,8134.39,8131.38,8122.62,8151.62,8148.48,8138.81,8135.51,8142.11,8136.58,8152.78,8142.85,8148.52,8128.46,8136.49,8145.32,8139.06,8138.77,8143.39,8153.02,8147.89
2001-03-09,8144.84,8143.07,8143.94,8130.07,8157.5,8143.7,8153.14,8146.33,8154.16,8142.89,8140.42,8141.16,8147.67,8143.49,8137.97,8145.39,8158.91,8139.63,8132.32,8140.99,8143.96,8136.39,8150.26,8141.3,8144.01,8153.33,8141.84,8139.66,8128.07,8128.64,8149.76,8139.73,8140.19,8141.43,8141.0,8125.46,8146.68,8155.53,8143.01,8152.71,8137.76,8157.97,8136.03,8147.51,8147.35,8137.22,8143.09,8127.47,8153.42,8119.23,8143.11,8145.67,8127.91,8143.95,8138.69,8140.6,8145.01,8152.11,8137.7,8117.84,8138.2,8154.94,8159.18,8139.97,8137.69,8133.94,8146.02,8159.18,8159.7,8133.47,8145.86,8137.4,8159.64,8137.71,8147.43,8142.93,8150.08,8141.98,8138.24,8137.1,8142.28,8123.06,8147.41,8139.14,8141.16,8132.49,8153.11,8140.59,8140.99,8153.33,8138.31,8153.01,8147.16,8149.14,8143.14,8138.99,8149.23,8153.2,8135.91,8151.41,8142.44,8145.46,8136.41,8122.22,8143.89,8142.27,8129.2,8151.84,8161.29,8135.0,8151.91,8143.72,8148.88,8154.12,8117.24,8150.65,8138.52,8140.93,8145.04,8158.94,8132.27,8128.21,8128.72,8146.77,8144.86,8140.02,8133.56,8133.9,8135.63,8163.51,8133.16,8156.6,8129.78,8142.15,8144.03,8139.01,8143.33,8140.67,8155.32,8144.68
2001-03-10,8141.04,8141.96,8142.21,8125.05,8162.26,8144.39,8143.69,8141.65,8156.55,8133.59,8135.27,8146.49,8142.94,8138.5,8143.72,8146.69,8148.59,8144.29,8136.78,8140.1,8142.83,8137.89,8154.1,8144.44,8145.23,8150.78,8145.36,8137.79,8118.58,8130.04,8144.95,8142.91,8143.44,8141.84,8140.66,8118.13,8138.96,8155.65,8145.54,8151.75,8150.93,8151.5,8139.51,8154.15,8148.21,8138.68,8140.06,8120.78,8153.3,8120.5,8134.64,8148.89,8124.03,8147.79,8144.07,8137.68,8145.69,8156.46,8139.92,8120.63,8134.56,8156.06,8156.21,8135.66,8134.66,8139.2,8154.11,8148.45,8159.19,8132.35,8155.53,8139.37,8159.13,8140.83,8139.28,8143.11,8149.3,8144.58,8147.18,8135.19,8139.22,8124.75,8146.6,8144.98,8142.68,8125.97,8141.05,8147.32,8137.11,8151.45,8133.68,8153.7,8144.11,8146.52,8149.17,8143.74,8157.62,8153.73,8139.03,8151.77,8143.92,8134.25,8130.25,8119.55,8143.17,8138.84,8124.43,8146.76,8163.66,8135.42,8147.06,8147.51,8147.12,8153.03,8120.97,8149.68,8138.61,8135.62,8141.06,8156.11,8135.12,8125.56,8124.91,8151.2,8142.13,8132.39,8133.02,8141.41,8132.35,8153.63,8130.84,8155.37,8130.38,8141.6,8136.98,8140.12,8141.29,8145.09,8157.56,8143.83
2001-03-11,8143.36,8142.67,8135.82,8132.38,8159.16,8137.83,8144.14,8141.34,8154.02,8137.11,8132.57,8137.26,8149.95,8143.45,8138.32,8146.55,8154.91,8133.9,8136.03,8138.92,8144.91,8141.97,8153.92,8145.55,8147.42,8147.79,8144.62,8142.01,8127.5,8132.8,8143.86,8137.49,8139.07,8141.36,8141.51,8126.12,8144.35,8155.47,8143.12,8153.38,8145.87,8154.16,8135.09,8152.33,8149.41,8131.54,8138.78,8119.71,8156.24,8124.59,8135.76,8151.82,8122.86,8150.01,8137.64,8134.52,8145.25,8161.05,8131.04,8116.74,8138.17,8154.6,8159.97,8136.75,8140.39,8131.49,8148.11,8152.48,8161.26,8134.08,8141.75,8134.09,8161.22,8148.43,8148.8,8152.03,8138.83,8142.94,8140.66,8137.04,8142.87,8123.32,8146.58,8143.42,8145.1,8130.4,8142.93,8139.83,8137.58,8157.35,8139.4,8155.44,8146.02,8143.68,8142.65,8141.43,8153.08,8152.02,8142.58,8149.1,8142.21,8145.36,8134.75,8126.97,8136.26,8145.54,8123.26,8146.98,8157.81,8136.96,8153.92,8136.26,8149.45,8148.31,8121.29,8152.43,8140.65,8142.78,8150.95,8157.42,8135.23,8133.93,8127.38,8147.67,8138.99,8141.65,8137.71,8139.85,8138.33,8162.75,8138.38,8150.9,8134.15,8137.22,8138.71,8140.65,8143.06,8140.93,8155.34,8150.0
